npoin  nele  nsec npfix  nlod   nstr
 2500  4800     1    50     3      1
  sec               t               E              po           alpha           gamma        gkh        gkv
    1   5.0000000e+01   3.2500000e+08   2.0000000e-01   1.0000000e-05   2.4000000e+01      0.000      1.000
 node               x               y              fx              fy          deltaT   kox   koy
 1912   1.1000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1913   1.2000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1914   1.3000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1915   1.4000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1916   1.5000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1917   1.6000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1918   1.7000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1919   1.8000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1920   1.9000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1921   2.0000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1922   2.1000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1923   2.2000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1924   2.3000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1925   2.4000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1926   2.5000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1927   2.6000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1928   2.7000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1929   2.8000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1930   2.9000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1931   3.0000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1932   3.1000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1933   3.2000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1934   3.3000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1935   3.4000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1936   3.5000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1937   3.6000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1938   3.7000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1939   3.8000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1940   3.9000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1941   4.0000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1942   4.1000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1943   4.2000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1944   4.3000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1945   4.4000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1946   4.5000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1947   4.6000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1948   4.7000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1949   4.8000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1950   4.9000000e+01   3.8000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1951   0.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1952   1.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1953   2.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1954   3.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1955   4.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1956   5.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1957   6.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1958   7.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1959   8.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1960   9.0000000e+00   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1961   1.0000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1962   1.1000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1963   1.2000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1964   1.3000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1965   1.4000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1966   1.5000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1967   1.6000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1968   1.7000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1969   1.8000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1970   1.9000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1971   2.0000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1972   2.1000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1973   2.2000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1974   2.3000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1975   2.4000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1976   2.5000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1977   2.6000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1978   2.7000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1979   2.8000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1980   2.9000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1981   3.0000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1982   3.1000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1983   3.2000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1984   3.3000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1985   3.4000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1986   3.5000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1987   3.6000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1988   3.7000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1989   3.8000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1990   3.9000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1991   4.0000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1992   4.1000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1993   4.2000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1994   4.3000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1995   4.4000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1996   4.5000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1997   4.6000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1998   4.7000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 1999   4.8000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2000   4.9000000e+01   3.9000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2001   0.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2002   1.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2003   2.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2004   3.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2005   4.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2006   5.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2007   6.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2008   7.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2009   8.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2010   9.0000000e+00   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2011   1.0000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2012   1.1000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2013   1.2000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2014   1.3000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2015   1.4000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2016   1.5000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2017   1.6000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2018   1.7000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2019   1.8000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2020   1.9000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2021   2.0000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2022   2.1000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2023   2.2000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2024   2.3000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2025   2.4000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2026   2.5000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2027   2.6000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2028   2.7000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2029   2.8000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2030   2.9000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2031   3.0000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2032   3.1000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2033   3.2000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2034   3.3000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2035   3.4000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2036   3.5000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2037   3.6000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2038   3.7000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2039   3.8000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2040   3.9000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2041   4.0000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2042   4.1000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2043   4.2000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2044   4.3000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2045   4.4000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2046   4.5000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2047   4.6000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2048   4.7000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2049   4.8000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2050   4.9000000e+01   4.0000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2051   0.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2052   1.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2053   2.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2054   3.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2055   4.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2056   5.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2057   6.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2058   7.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2059   8.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2060   9.0000000e+00   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2061   1.0000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2062   1.1000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2063   1.2000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2064   1.3000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2065   1.4000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2066   1.5000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2067   1.6000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2068   1.7000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2069   1.8000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2070   1.9000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2071   2.0000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2072   2.1000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2073   2.2000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2074   2.3000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2075   2.4000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2076   2.5000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2077   2.6000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2078   2.7000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2079   2.8000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2080   2.9000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2081   3.0000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2082   3.1000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2083   3.2000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2084   3.3000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2085   3.4000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2086   3.5000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2087   3.6000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2088   3.7000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2089   3.8000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2090   3.9000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2091   4.0000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2092   4.1000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2093   4.2000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2094   4.3000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2095   4.4000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2096   4.5000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2097   4.6000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2098   4.7000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2099   4.8000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2100   4.9000000e+01   4.1000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2101   0.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2102   1.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2103   2.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2104   3.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2105   4.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2106   5.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2107   6.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2108   7.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2109   8.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
 2110   9.0000000e+00   4.2000000e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00     0     0
